"cause","effect"
"hsa-miR-744-5p","MAPK14"
"hsa-miR-744-5p","PPP5C"
"hsa-miR-758-5p","ANG"
"hsa-miR-758-5p","BMP7"
"hsa-miR-758-5p","CFL2"
"hsa-miR-758-5p","MAD2L1"
"hsa-miR-758-5p","MMP16"
"hsa-miR-758-5p","PRKAR2B"
"hsa-miR-758-5p","RAD51"
"hsa-miR-758-5p","TFDP1"
"hsa-miR-758-5p","VIL1"
"hsa-miR-7641","CHD9"
"hsa-miR-7641","MAPK1"
"hsa-miR-7641","SOCS5"
"hsa-miR-7641","ZNF451"
"hsa-miR-766-5p","GAPDH"
"hsa-miR-766-5p","TFPI"
"hsa-miR-769-5p","ACTG1"
"hsa-miR-769-5p","EIF5A"
"hsa-miR-769-5p","WASF2"
"hsa-miR-7850-5p","MESDC2"
"hsa-miR-8089","BMP7"
"hsa-miR-8089","FAM127B"
"hsa-miR-8089","HDAC5"
"hsa-miR-8089","PEX6"
"hsa-miR-876-5p","LHX9"
"hsa-miR-877-5p","WEE1"
"hsa-miR-891a-5p","ARID1A"
"hsa-miR-891a-5p","BPTF"
"hsa-miR-891a-5p","CTNNB1"
"hsa-miR-891a-5p","DYNLL2"
"hsa-miR-891a-5p","EXOSC2"
"hsa-miR-891a-5p","GLYAT"
"hsa-miR-891a-5p","KIAA1191"
"hsa-miR-891a-5p","MCAM"
"hsa-miR-891a-5p","MID1IP1"
"hsa-miR-891a-5p","SMG1"
"hsa-miR-891a-5p","SYNJ2"
"hsa-miR-891a-5p","TAF1D"
"hsa-miR-891b","CALM2"
"hsa-miR-891b","TLR8"
"hsa-miR-9-5p","A1CF"
"hsa-miR-9-5p","ACIN1"
"hsa-miR-9-5p","ACVR1B"
"hsa-miR-9-5p","ADAM10"
"hsa-miR-9-5p","ADNP"
"hsa-miR-9-5p","AKAP9"
"hsa-miR-9-5p","AMOTL2"
"hsa-miR-9-5p","ANK2"
"hsa-miR-9-5p","ANKHD1"
"hsa-miR-9-5p","ANKRD11"
"hsa-miR-9-5p","ANXA2"
"hsa-miR-9-5p","AP1G1"
"hsa-miR-9-5p","AP1S2"
"hsa-miR-9-5p","AR"
"hsa-miR-9-5p","ARFGEF1"
"hsa-miR-9-5p","ARFGEF2"
"hsa-miR-9-5p","ARID1A"
"hsa-miR-9-5p","ARID1B"
"hsa-miR-9-5p","ARID2"
"hsa-miR-9-5p","ARID3B"
"hsa-miR-9-5p","ARIH2"
"hsa-miR-9-5p","ATP1A1"
"hsa-miR-9-5p","B2M"
"hsa-miR-9-5p","BAHD1"
"hsa-miR-9-5p","BATF"
"hsa-miR-9-5p","BCL2L11"
"hsa-miR-9-5p","BCOR"
"hsa-miR-9-5p","BEGAIN"
"hsa-miR-9-5p","BPTF"
"hsa-miR-9-5p","BRD2"
"hsa-miR-9-5p","BRD4"
"hsa-miR-9-5p","C10orf2"
"hsa-miR-9-5p","C7"
"hsa-miR-9-5p","CALB2"
"hsa-miR-9-5p","CALCOCO2"
"hsa-miR-9-5p","CALM1"
"hsa-miR-9-5p","CALM3"
"hsa-miR-9-5p","CAV1"
"hsa-miR-9-5p","CBFA2T2"
"hsa-miR-9-5p","CBX5"
"hsa-miR-9-5p","CCNDBP1"
"hsa-miR-9-5p","CCR1"
"hsa-miR-9-5p","CCT3"
"hsa-miR-9-5p","CD34"
"hsa-miR-9-5p","CDH1"
"hsa-miR-9-5p","CDH3"
"hsa-miR-9-5p","CEBPG"
"hsa-miR-9-5p","CGN"
"hsa-miR-9-5p","CHD3"
"hsa-miR-9-5p","CIC"
"hsa-miR-9-5p","CNOT1"
"hsa-miR-9-5p","CNOT6"
"hsa-miR-9-5p","CNP"
"hsa-miR-9-5p","CNTFR"
"hsa-miR-9-5p","COIL"
"hsa-miR-9-5p","COL4A5"
"hsa-miR-9-5p","CPSF6"
"hsa-miR-9-5p","CREBZF"
"hsa-miR-9-5p","CTDP1"
"hsa-miR-9-5p","CXXC5"
"hsa-miR-9-5p","DACH1"
"hsa-miR-9-5p","DCP2"
"hsa-miR-9-5p","DDX17"
"hsa-miR-9-5p","DEDD"
"hsa-miR-9-5p","DFFA"
"hsa-miR-9-5p","DGCR2"
"hsa-miR-9-5p","DLX3"
"hsa-miR-9-5p","DNAJC14"
"hsa-miR-9-5p","DRD2"
"hsa-miR-9-5p","DSP"
"hsa-miR-9-5p","DST"
"hsa-miR-9-5p","EBF1"
"hsa-miR-9-5p","EFEMP1"
"hsa-miR-9-5p","ELF3"
"hsa-miR-9-5p","EP300"
"hsa-miR-9-5p","EPAS1"
"hsa-miR-9-5p","EPHB4"
"hsa-miR-9-5p","ERG"
"hsa-miR-9-5p","ERN1"
"hsa-miR-9-5p","ESRRB"
"hsa-miR-9-5p","FBN1"
"hsa-miR-9-5p","FBN2"
"hsa-miR-9-5p","FBXL2"
"hsa-miR-9-5p","FEZ2"
"hsa-miR-9-5p","FLNB"
"hsa-miR-9-5p","FNBP4"
"hsa-miR-9-5p","FOXO3"
"hsa-miR-9-5p","FOXP4"
"hsa-miR-9-5p","FRMD6"
"hsa-miR-9-5p","FRS2"
"hsa-miR-9-5p","FUBP1"
"hsa-miR-9-5p","GATAD2B"
"hsa-miR-9-5p","GFAP"
"hsa-miR-9-5p","GGA2"
"hsa-miR-9-5p","GIGYF1"
"hsa-miR-9-5p","GMEB2"
"hsa-miR-9-5p","GNAI1"
"hsa-miR-9-5p","GOSR1"
"hsa-miR-9-5p","GPRASP2"
"hsa-miR-9-5p","GPSM1"
"hsa-miR-9-5p","GRIK3"
"hsa-miR-9-5p","GTF3A"
"hsa-miR-9-5p","GTPBP1"
"hsa-miR-9-5p","GTPBP3"
"hsa-miR-9-5p","HAPLN1"
"hsa-miR-9-5p","HES1"
"hsa-miR-9-5p","HIST1H2BG"
"hsa-miR-9-5p","HIST1H3C"
"hsa-miR-9-5p","HIST2H2BE"
"hsa-miR-9-5p","HMGCR"
"hsa-miR-9-5p","HMGXB3"
"hsa-miR-9-5p","HN1L"
"hsa-miR-9-5p","HNRNPA2B1"
"hsa-miR-9-5p","HNRNPUL1"
"hsa-miR-9-5p","HOXA10"
"hsa-miR-9-5p","HOXA11"
"hsa-miR-9-5p","HOXB6"
"hsa-miR-9-5p","HPS5"
"hsa-miR-9-5p","HUWE1"
"hsa-miR-9-5p","IGF1R"
"hsa-miR-9-5p","IGFBP3"
"hsa-miR-9-5p","IGFBP7"
"hsa-miR-9-5p","IRS1"
"hsa-miR-9-5p","ITGA2"
"hsa-miR-9-5p","ITGB4"
"hsa-miR-9-5p","ITM2B"
"hsa-miR-9-5p","ITM2C"
"hsa-miR-9-5p","KBTBD7"
"hsa-miR-9-5p","KCNA1"
"hsa-miR-9-5p","KIAA1217"
"hsa-miR-9-5p","KIAA1549"
"hsa-miR-9-5p","KIF13B"
"hsa-miR-9-5p","KIF5C"
"hsa-miR-9-5p","KLF11"
"hsa-miR-9-5p","KLF12"
"hsa-miR-9-5p","KLF5"
"hsa-miR-9-5p","LBR"
"hsa-miR-9-5p","LDLRAP1"
"hsa-miR-9-5p","LEP"
"hsa-miR-9-5p","LEPR"
"hsa-miR-9-5p","LIN7A"
"hsa-miR-9-5p","LMX1A"
"hsa-miR-9-5p","LRCH4"
"hsa-miR-9-5p","LRRC1"
"hsa-miR-9-5p","LRRC41"
"hsa-miR-9-5p","LSM11"
"hsa-miR-9-5p","LUC7L2"
"hsa-miR-9-5p","MAEA"
"hsa-miR-9-5p","MAF"
"hsa-miR-9-5p","MAML1"
"hsa-miR-9-5p","MAP2K7"
"hsa-miR-9-5p","MAP3K7"
"hsa-miR-9-5p","MBTPS1"
"hsa-miR-9-5p","MCM4"
"hsa-miR-9-5p","MDC1"
"hsa-miR-9-5p","MDK"
"hsa-miR-9-5p","MEF2C"
"hsa-miR-9-5p","MGA"
"hsa-miR-9-5p","MIB1"
"hsa-miR-9-5p","MITF"
"hsa-miR-9-5p","MLLT3"
"hsa-miR-9-5p","MLLT6"
"hsa-miR-9-5p","MPP3"
"hsa-miR-9-5p","MYF6"
"hsa-miR-9-5p","MYO10"
"hsa-miR-9-5p","NACC1"
"hsa-miR-9-5p","NAT14"
"hsa-miR-9-5p","NBEA"
"hsa-miR-9-5p","NBR1"
"hsa-miR-9-5p","NCK2"
"hsa-miR-9-5p","NCL"
"hsa-miR-9-5p","NCOR2"
"hsa-miR-9-5p","NDRG1"
"hsa-miR-9-5p","NEBL"
"hsa-miR-9-5p","NEU3"
"hsa-miR-9-5p","NF1"
"hsa-miR-9-5p","NFASC"
"hsa-miR-9-5p","NFAT5"
"hsa-miR-9-5p","NLGN2"
"hsa-miR-9-5p","NMT2"
"hsa-miR-9-5p","NOLC1"
"hsa-miR-9-5p","NR5A2"
"hsa-miR-9-5p","NR6A1"
"hsa-miR-9-5p","NRF1"
"hsa-miR-9-5p","NRP1"
"hsa-miR-9-5p","NRXN3"
"hsa-miR-9-5p","NSD1"
"hsa-miR-9-5p","NUP214"
"hsa-miR-9-5p","NUP62"
"hsa-miR-9-5p","OGT"
"hsa-miR-9-5p","OPTN"
"hsa-miR-9-5p","PAFAH1B3"
"hsa-miR-9-5p","PAICS"
"hsa-miR-9-5p","PAK3"
"hsa-miR-9-5p","PAK4"
"hsa-miR-9-5p","PAK6"
"hsa-miR-9-5p","PCSK5"
"hsa-miR-9-5p","PCSK6"
"hsa-miR-9-5p","PDE3B"
"hsa-miR-9-5p","PELP1"
"hsa-miR-9-5p","PHC2"
"hsa-miR-9-5p","PHF21A"
"hsa-miR-9-5p","PI4KB"
"hsa-miR-9-5p","PICALM"
"hsa-miR-9-5p","PKP4"
"hsa-miR-9-5p","PLCD4"
"hsa-miR-9-5p","PLK2"
"hsa-miR-9-5p","PLXNA2"
"hsa-miR-9-5p","POGZ"
"hsa-miR-9-5p","POLR1B"
"hsa-miR-9-5p","PPARD"
"hsa-miR-9-5p","PPP1R10"
"hsa-miR-9-5p","PPP1R13B"
"hsa-miR-9-5p","PPP2R1B"
"hsa-miR-9-5p","PRDM2"
"hsa-miR-9-5p","PRLR"
"hsa-miR-9-5p","PRRX1"
"hsa-miR-9-5p","PTBP1"
"hsa-miR-9-5p","PTCH2"
"hsa-miR-9-5p","PTPRK"
"hsa-miR-9-5p","PTPRT"
"hsa-miR-9-5p","PUM2"
"hsa-miR-9-5p","QKI"
"hsa-miR-9-5p","RAB11FIP4"
"hsa-miR-9-5p","RAB5B"
"hsa-miR-9-5p","RABEP1"
"hsa-miR-9-5p","RAP1B"
"hsa-miR-9-5p","RARB"
"hsa-miR-9-5p","RASGRF2"
"hsa-miR-9-5p","RBM5"
"hsa-miR-9-5p","RCOR1"
"hsa-miR-9-5p","RERE"
"hsa-miR-9-5p","RFX1"
"hsa-miR-9-5p","RFX3"
"hsa-miR-9-5p","RFX6"
"hsa-miR-9-5p","RHOA"
"hsa-miR-9-5p","RHOH"
"hsa-miR-9-5p","RHOQ"
"hsa-miR-9-5p","RPA1"
"hsa-miR-9-5p","RPS6KA6"
"hsa-miR-9-5p","RREB1"
"hsa-miR-9-5p","RSU1"
"hsa-miR-9-5p","RTN4"
"hsa-miR-9-5p","RUNX1"
"hsa-miR-9-5p","S1PR3"
"hsa-miR-9-5p","SAMD4B"
"hsa-miR-9-5p","SART3"
"hsa-miR-9-5p","SCRIB"
"hsa-miR-9-5p","SDC1"
"hsa-miR-9-5p","SDC2"
"hsa-miR-9-5p","SF3B3"
"hsa-miR-9-5p","SFMBT1"
"hsa-miR-9-5p","SH2B3"
"hsa-miR-9-5p","SH3GLB1"
"hsa-miR-9-5p","SHANK2"
"hsa-miR-9-5p","SIN3A"
"hsa-miR-9-5p","SIPA1L1"
"hsa-miR-9-5p","SIX4"
"hsa-miR-9-5p","SIX5"
"hsa-miR-9-5p","SLC22A5"
"hsa-miR-9-5p","SLC8A1"
"hsa-miR-9-5p","SLC9A1"
"hsa-miR-9-5p","SMARCC1"
"hsa-miR-9-5p","SMARCE1"
"hsa-miR-9-5p","SMC1A"
"hsa-miR-9-5p","SMG7"
"hsa-miR-9-5p","SMPD3"
"hsa-miR-9-5p","SOX4"
"hsa-miR-9-5p","SP4"
"hsa-miR-9-5p","SPTBN1"
"hsa-miR-9-5p","SPTBN2"
"hsa-miR-9-5p","SRC"
"hsa-miR-9-5p","SRCAP"
"hsa-miR-9-5p","SRGAP3"
"hsa-miR-9-5p","SSX2IP"
"hsa-miR-9-5p","STRBP"
"hsa-miR-9-5p","STX1A"
"hsa-miR-9-5p","TACC1"
"hsa-miR-9-5p","TAL1"
"hsa-miR-9-5p","TBC1D4"
"hsa-miR-9-5p","TCF20"
"hsa-miR-9-5p","TESK2"
"hsa-miR-9-5p","TGFBR2"
"hsa-miR-9-5p","TIMP2"
"hsa-miR-9-5p","TNS1"
"hsa-miR-9-5p","TOP2B"
"hsa-miR-9-5p","TP53"
"hsa-miR-9-5p","TPD52"
"hsa-miR-9-5p","TRERF1"
"hsa-miR-9-5p","TRRAP"
"hsa-miR-9-5p","TSC22D4"
"hsa-miR-9-5p","TSPAN3"
"hsa-miR-9-5p","TXLNA"
"hsa-miR-9-5p","U2AF2"
"hsa-miR-9-5p","UBA2"
"hsa-miR-9-5p","UBE2Z"
"hsa-miR-9-5p","UBR4"
"hsa-miR-9-5p","UCP3"
"hsa-miR-9-5p","ULK1"
"hsa-miR-9-5p","UPF1"
"hsa-miR-9-5p","VAV3"
"hsa-miR-9-5p","VIM"
"hsa-miR-9-5p","WDTC1"
"hsa-miR-9-5p","WNT4"
"hsa-miR-9-5p","ZBTB33"
"hsa-miR-9-5p","ZBTB44"
"hsa-miR-9-5p","ZBTB7B"
"hsa-miR-9-5p","ZHX2"
"hsa-miR-9-5p","ZKSCAN1"
"hsa-miR-9-5p","ZNF24"
"hsa-miR-9-5p","ZNF329"
"hsa-miR-9-5p","ZNF557"
"hsa-miR-9-5p","ZNF655"
"hsa-miR-9-5p","ZNF675"
"hsa-miR-9-5p","ZZEF1"
"hsa-miR-92a-1-5p","ACAN"
"hsa-miR-92a-1-5p","AFF1"
"hsa-miR-92a-1-5p","ARHGAP29"
"hsa-miR-92a-1-5p","ASAH1"
"hsa-miR-92a-1-5p","ASAP1"
"hsa-miR-92a-1-5p","ASAP2"
"hsa-miR-92a-1-5p","ATP1A1"
"hsa-miR-92a-1-5p","ATP2B4"
"hsa-miR-92a-1-5p","BCL11A"
"hsa-miR-92a-1-5p","BMP7"
"hsa-miR-92a-1-5p","BTF3"
"hsa-miR-92a-1-5p","CBFA2T3"
"hsa-miR-92a-1-5p","CCNB1"
"hsa-miR-92a-1-5p","CD3EAP"
"hsa-miR-92a-1-5p","CDC20"
"hsa-miR-92a-1-5p","CDC27"
"hsa-miR-92a-1-5p","CFL2"
"hsa-miR-92a-1-5p","CTNNB1"
"hsa-miR-92a-1-5p","CXCL5"
"hsa-miR-92a-1-5p","DCX"
"hsa-miR-92a-1-5p","DDX56"
"hsa-miR-92a-1-5p","EIF3B"
"hsa-miR-92a-1-5p","EIF3I"
"hsa-miR-92a-1-5p","ELK3"
"hsa-miR-92a-1-5p","ENO1"
"hsa-miR-92a-1-5p","EPB41L3"
"hsa-miR-92a-1-5p","EPS8"
"hsa-miR-92a-1-5p","EZH2"
"hsa-miR-92a-1-5p","EZR"
"hsa-miR-92a-1-5p","FGF2"
"hsa-miR-92a-1-5p","FKBP4"
"hsa-miR-92a-1-5p","GAPDH"
"hsa-miR-92a-1-5p","GATA2"
"hsa-miR-92a-1-5p","GGA2"
"hsa-miR-92a-1-5p","GNG7"
"hsa-miR-92a-1-5p","HOXC8"
"hsa-miR-92a-1-5p","HSP90AB1"
"hsa-miR-92a-1-5p","IGFBP7"
"hsa-miR-92a-1-5p","ILF2"
"hsa-miR-92a-1-5p","KAT2B"
"hsa-miR-92a-1-5p","KIAA1279"
"hsa-miR-92a-1-5p","KLF2"
"hsa-miR-92a-1-5p","KLHL3"
"hsa-miR-92a-1-5p","KPNA3"
"hsa-miR-92a-1-5p","LMO2"
"hsa-miR-92a-1-5p","LYST"
"hsa-miR-92a-1-5p","MAZ"
"hsa-miR-92a-1-5p","MBD2"
"hsa-miR-92a-1-5p","MEF2C"
"hsa-miR-92a-1-5p","MRPL37"
"hsa-miR-92a-1-5p","MYBL2"
"hsa-miR-92a-1-5p","NCK2"
"hsa-miR-92a-1-5p","NCL"
"hsa-miR-92a-1-5p","NEFH"
"hsa-miR-92a-1-5p","NUP210"
"hsa-miR-92a-1-5p","PHLDB2"
"hsa-miR-92a-1-5p","PLEKHB1"
"hsa-miR-92a-1-5p","PMP22"
"hsa-miR-92a-1-5p","PRC1"
"hsa-miR-92a-1-5p","PVRL1"
"hsa-miR-92a-1-5p","QKI"
"hsa-miR-92a-1-5p","RAN"
"hsa-miR-92a-1-5p","RANBP9"
"hsa-miR-92a-1-5p","RGS5"
"hsa-miR-92a-1-5p","RPL18A"
"hsa-miR-92a-1-5p","RPL7A"
"hsa-miR-92a-1-5p","RPLP1"
"hsa-miR-92a-1-5p","RPS14"
"hsa-miR-92a-1-5p","RUVBL2"
"hsa-miR-92a-1-5p","S1PR1"
"hsa-miR-92a-1-5p","SATB2"
"hsa-miR-92a-1-5p","SELP"
"hsa-miR-92a-1-5p","SMAD6"
"hsa-miR-92a-1-5p","SNRPD1"
"hsa-miR-92a-1-5p","SNX9"
"hsa-miR-92a-1-5p","STK39"
"hsa-miR-92a-1-5p","STX7"
"hsa-miR-92a-1-5p","TACC1"
"hsa-miR-92a-1-5p","TCF3"
"hsa-miR-92a-1-5p","TCF4"
"hsa-miR-92a-1-5p","TGFA"
"hsa-miR-92a-1-5p","TGFBR2"
"hsa-miR-92a-1-5p","TMEM98"
"hsa-miR-92a-1-5p","TP53"
"hsa-miR-92a-1-5p","TRAF4"
"hsa-miR-92a-1-5p","TRAP1"
"hsa-miR-92a-1-5p","TRIP13"
"hsa-miR-92a-1-5p","TRPC4"
"hsa-miR-92a-1-5p","UCK2"
"hsa-miR-92a-1-5p","ZFPM2"
"hsa-miR-92b-5p","AFF1"
"hsa-miR-92b-5p","ARPC5"
"hsa-miR-92b-5p","ATXN1L"
"hsa-miR-92b-5p","CIT"
"hsa-miR-92b-5p","CNOT4"
"hsa-miR-92b-5p","COPS2"
"hsa-miR-92b-5p","DLST"
"hsa-miR-92b-5p","EZH1"
"hsa-miR-92b-5p","FHL2"
"hsa-miR-92b-5p","FOXJ3"
"hsa-miR-92b-5p","FOXN3"
"hsa-miR-92b-5p","FOXP2"
"hsa-miR-92b-5p","FXR1"
"hsa-miR-92b-5p","GOLGA4"
"hsa-miR-92b-5p","GTF2A1"
"hsa-miR-92b-5p","HECTD1"
"hsa-miR-92b-5p","HECW2"
"hsa-miR-92b-5p","HLA-DRA"
"hsa-miR-92b-5p","ICAM1"
"hsa-miR-92b-5p","IDH1"
"hsa-miR-92b-5p","IPO5"
"hsa-miR-92b-5p","KLF3"
"hsa-miR-92b-5p","KPNA5"
"hsa-miR-92b-5p","MYCBP2"
"hsa-miR-92b-5p","NFIA"
"hsa-miR-92b-5p","NR3C1"
"hsa-miR-92b-5p","NUTF2"
"hsa-miR-92b-5p","PFN1"
"hsa-miR-92b-5p","PHF23"
"hsa-miR-92b-5p","PIK3CA"
"hsa-miR-92b-5p","PIK3CB"
"hsa-miR-92b-5p","PLD1"
"hsa-miR-92b-5p","PLP2"
"hsa-miR-92b-5p","PNO1"
"hsa-miR-92b-5p","PTEN"
"hsa-miR-92b-5p","PTPRG"
"hsa-miR-92b-5p","RAN"
"hsa-miR-92b-5p","RBL2"
"hsa-miR-92b-5p","RERE"
"hsa-miR-92b-5p","ROBO1"
"hsa-miR-92b-5p","RUNX1T1"
"hsa-miR-92b-5p","S100A2"
"hsa-miR-92b-5p","SMAD5"
"hsa-miR-92b-5p","SMARCC2"
"hsa-miR-92b-5p","SNRPD1"
"hsa-miR-92b-5p","TAF1"
"hsa-miR-92b-5p","TCEB3"
"hsa-miR-92b-5p","TEAD1"
"hsa-miR-92b-5p","TFDP2"
"hsa-miR-92b-5p","TRIM23"
"hsa-miR-92b-5p","TSC1"
"hsa-miR-92b-5p","WAC"
"hsa-miR-92b-5p","ZHX1"
"hsa-miR-93-5p","APPBP2"
"hsa-miR-93-5p","ATXN3"
"hsa-miR-93-5p","BBS10"
"hsa-miR-93-5p","CD46"
"hsa-miR-93-5p","CETN3"
"hsa-miR-93-5p","CUL1"
"hsa-miR-93-5p","E2F1"
"hsa-miR-93-5p","FAM83D"
"hsa-miR-93-5p","FBXW11"
"hsa-miR-93-5p","FOXJ3"
"hsa-miR-93-5p","GAB1"
"hsa-miR-93-5p","GPBP1L1"
"hsa-miR-93-5p","HBP1"
"hsa-miR-93-5p","HLF"
"hsa-miR-93-5p","HMGXB4"
"hsa-miR-93-5p","KLF8"
"hsa-miR-93-5p","KLHDC2"
"hsa-miR-93-5p","MTMR9"
"hsa-miR-93-5p","PKMYT1"
"hsa-miR-93-5p","POLR3F"
"hsa-miR-93-5p","PPM1A"
"hsa-miR-93-5p","PRDM4"
"hsa-miR-93-5p","RCHY1"
"hsa-miR-93-5p","RFXAP"
"hsa-miR-93-5p","RUFY2"
"hsa-miR-93-5p","SMAD1"
"hsa-miR-93-5p","SMAD4"
"hsa-miR-93-5p","SMAD5"
"hsa-miR-93-5p","STRN3"
"hsa-miR-93-5p","TOPORS"
"hsa-miR-93-5p","TRIM23"
"hsa-miR-93-5p","TUBGCP3"
"hsa-miR-93-5p","WASL"
"hsa-miR-93-5p","ZBTB25"
"hsa-miR-93-5p","ZDHHC17"
"hsa-miR-93-5p","ZNF44"
"hsa-miR-93-5p","ZNF451"
"hsa-miR-934","HSBP1"
"hsa-miR-940","EIF3L"
"hsa-miR-940","SERPINH1"
"hsa-miR-944","ADORA2B"
"hsa-miR-944","APP"
"hsa-miR-944","BCL11B"
"hsa-miR-944","BTBD3"
"hsa-miR-944","HNRNPA2B1"
"hsa-miR-944","NPR1"
"hsa-miR-944","NRF1"
"hsa-miR-944","RRAS2"
"hsa-miR-944","SDCBP"
"hsa-miR-96-5p","ABCA1"
"hsa-miR-96-5p","AKAP12"
"hsa-miR-96-5p","ANTXR2"
"hsa-miR-96-5p","ARHGEF7"
"hsa-miR-96-5p","ASB13"
"hsa-miR-96-5p","ATP2B4"
"hsa-miR-96-5p","B4GALT3"
"hsa-miR-96-5p","BNIP3"
"hsa-miR-96-5p","CELSR1"
"hsa-miR-96-5p","CELSR2"
"hsa-miR-96-5p","CLIC5"
"hsa-miR-96-5p","DGCR2"
"hsa-miR-96-5p","DNMT1"
"hsa-miR-96-5p","EBF1"
"hsa-miR-96-5p","EFNA1"
"hsa-miR-96-5p","ENTPD6"
"hsa-miR-96-5p","EPAS1"
"hsa-miR-96-5p","ERBB2"
"hsa-miR-96-5p","ERG"
"hsa-miR-96-5p","FGF2"
"hsa-miR-96-5p","FHL1"
"hsa-miR-96-5p","FOXK2"
"hsa-miR-96-5p","FOXN3"
"hsa-miR-96-5p","FOXO1"
"hsa-miR-96-5p","GAPDH"
"hsa-miR-96-5p","GPC3"
"hsa-miR-96-5p","H2AFY"
"hsa-miR-96-5p","HDAC9"
"hsa-miR-96-5p","HECW2"
"hsa-miR-96-5p","LDB2"
"hsa-miR-96-5p","LIMK2"
"hsa-miR-96-5p","MAGED1"
"hsa-miR-96-5p","MITF"
"hsa-miR-96-5p","MRAS"
"hsa-miR-96-5p","MYO16"
"hsa-miR-96-5p","NACC1"
"hsa-miR-96-5p","PAK1"
"hsa-miR-96-5p","PAK4"
"hsa-miR-96-5p","PBX2"
"hsa-miR-96-5p","PDHA1"
"hsa-miR-96-5p","PMEPA1"
"hsa-miR-96-5p","PPP3R1"
"hsa-miR-96-5p","PTGER3"
"hsa-miR-96-5p","PTPRM"
"hsa-miR-96-5p","RAE1"
"hsa-miR-96-5p","RAI1"
"hsa-miR-96-5p","RARG"
"hsa-miR-96-5p","RHOQ"
"hsa-miR-96-5p","S1PR1"
"hsa-miR-96-5p","SATB2"
"hsa-miR-96-5p","SEPHS1"
"hsa-miR-96-5p","SH3KBP1"
"hsa-miR-96-5p","SLC35A2"
"hsa-miR-96-5p","SMARCA4"
"hsa-miR-96-5p","SMYD3"
"hsa-miR-96-5p","SOX4"
"hsa-miR-96-5p","SPTBN1"
"hsa-miR-96-5p","STRADB"
"hsa-miR-96-5p","TACC1"
"hsa-miR-96-5p","TNS1"
"hsa-miR-96-5p","TRIB3"
"hsa-miR-96-5p","TWIST1"
"hsa-miR-96-5p","U2AF2"
"hsa-miR-96-5p","UCK2"
"hsa-miR-96-5p","VIM"
"hsa-miR-96-5p","VTI1B"
"hsa-miR-96-5p","YWHAG"
"hsa-miR-96-5p","ZEB1"
"hsa-miR-99a-5p","ABI2"
"hsa-miR-99a-5p","ATP1A1"
"hsa-miR-99a-5p","ATP2B1"
"hsa-miR-99a-5p","CLDN3"
"hsa-miR-99a-5p","COL4A1"
"hsa-miR-99a-5p","DDX18"
"hsa-miR-99a-5p","FZD7"
"hsa-miR-99a-5p","HOXA10"
"hsa-miR-99a-5p","PTPRZ1"
"hsa-miR-99a-5p","RAB38"
"hsa-miR-99a-5p","RASA3"
"hsa-miR-99a-5p","RNF8"
"hsa-miR-99a-5p","SMARCD1"
"hsa-miR-99a-5p","SMO"
"hsa-miR-99a-5p","ST5"
"AFF4","hsa-miR-1248"
"AFF4","hsa-miR-30e-5p"
"AFF4","hsa-miR-3646"
"AFF4","hsa-miR-4721"
"AHR","hsa-miR-6730-5p"
"AHR","hsa-miR-7976"
"AR","hsa-miR-153-5p"
"AR","hsa-miR-30a-5p"
"AR","hsa-miR-30e-5p"
"AR","hsa-miR-361-5p"
"AR","hsa-miR-3646"
"AR","hsa-miR-4467"
"AR","hsa-miR-4635"
"AR","hsa-miR-4721"
"AR","hsa-miR-548ar-5p"
"AR","hsa-miR-589-5p"
"AR","hsa-miR-6757-5p"
"AR","hsa-miR-6887-5p"
"AR","hsa-miR-9-5p"
"ARID3A","hsa-miR-215-5p"
"ARID3A","hsa-miR-3161"
"ARNTL","hsa-miR-4741"
"ARNTL","hsa-miR-6730-5p"
"ASCL2","hsa-miR-200a-5p"
"ASCL2","hsa-miR-200b-5p"
"ASCL2","hsa-miR-200c-5p"
"ASH2L","hsa-miR-21-5p"
"ATF1","hsa-miR-22-5p"
"ATF1","hsa-miR-3115"
"ATF1","hsa-miR-6812-5p"
"ATF2","hsa-miR-1248"
"ATF2","hsa-miR-30e-5p"
"ATF2","hsa-miR-4721"
"ATF2","hsa-miR-589-5p"
"ATF2","hsa-miR-628-5p"
"ATF2","hsa-miR-6757-5p"
"ATF2","hsa-miR-6875-5p"
"ATF2","hsa-miR-6887-5p"
"BACH1","hsa-miR-139-5p"
"BACH1","hsa-miR-141-5p"
"BACH1","hsa-miR-22-5p"
"BACH1","hsa-miR-3115"
"BACH1","hsa-miR-6511b-5p"
"BACH2","hsa-miR-141-5p"
"BACH2","hsa-miR-200c-5p"
"BACH2","hsa-miR-22-5p"
"BATF","hsa-miR-141-5p"
"BATF","hsa-miR-181c-5p"
"BATF","hsa-miR-181d-5p"
"BATF","hsa-miR-196a-5p"
"BATF","hsa-miR-200c-5p"
"BATF","hsa-miR-6822-5p"
"BCL11A","hsa-miR-139-5p"
"BCL11A","hsa-miR-141-5p"
"BCL11A","hsa-miR-146a-5p"
"BCL11A","hsa-miR-181c-5p"
"BCL11A","hsa-miR-181d-5p"
"BCL11A","hsa-miR-200c-5p"
"BCL11A","hsa-miR-4799-5p"
"BCL11A","hsa-miR-6878-5p"
"BCL3","hsa-miR-21-5p"
"BCL6","hsa-miR-1255a"
"BCL6","hsa-miR-200c-5p"
"BCL6","hsa-miR-3176"
"BCL6","hsa-miR-34c-5p"
"BCL6","hsa-miR-361-5p"
